conference,title,abstract
symp2016,"Transcript Collision Attacks: Breaking Authentication in TLS, IKE and SSH","In response to high-profile attacks that ex-
ploit hash function collisions, software vendors have
started to phase out the use of MD5 and SHA-1 in
third-party digital signature applications such as X.509
certificates. However, weak hash constructions continue
to be used in various cryptographic constructions within
mainstream protocols such as TLS, IKE, and SSH, because
practitioners argue that their use in these protocols relies
only on second preimage resistance, and hence is unaf-
fected by collisions. This paper systematically investigates
and debunks this argument.

We identify a new class of transcript collision attacks
on key exchange protocols that rely on efficient collision-
finding algorithms on the underlying hash construc-
tions. We implement and demonstrate concrete credential-
forwarding attacks on TLS 1.2 client authentication, TLS
1.3 server authentication, and TLS channel bindings. We
describe almost-practical impersonation and downgrade
attacks in TLS 1.1, IKEv2 and SSH-2. As far as we know,
these are the first collision-based attacks on the crypto-
graphic constructions used in these popular protocols.

Our practical attacks on TLS were responsibly dis-
closed (under the name SLOTH) and have resulted in
security updates to several TLS libraries. Our analysis
demonstrates the urgent need for disabling all uses of
weak hash functions in mainstream protocols, and our
recommendations have been incorporated in the upcoming
Token Binding and TLS 1.3 protocols."
symp2016,TLS in the Wild:  An Internet-wide Analysis of TLS-based Protocols for Electronic Communication,"Email and chat still constitute the majority of
electronic communication on the Internet. The standardisation
and acceptance of protocols such as SMTP, IMAP, POP3, XMPP,
and IRC has allowed to deploy servers for email and chat in a
decentralised and interoperable fashion. These protocols can be
secured by providing encryption with TLS—directly or via the
STARTTLS extension. X.509 PKIs and ad hoc methods can be
leveraged to authenticate communication peers. However, secure
configuration is not straight-forward and many combinations
of encryption and authentication mechanisms lead to insecure
deployments and potentially compromise of data in transit. In
this paper, we present the largest study to date that investigates
the security of our email and chat infrastructures. We used active
Internet-wide scans to determine the amount of secure service
deployments, and employed passive monitoring to investigate to
which degree user agents actually choose secure mechanisms
for their communication. We addressed both client-to-server
interactions as well as server-to-server forwarding. Apart from the
authentication and encryption mechanisms that the investigated
protocols offer on the transport layer, we also investigated the
methods for client authentication in use on the application layer.
Our findings shed light on an insofar unexplored area of the
Internet. Our results, in a nutshell, are a mix of both positive
and negative findings. While large providers offer good security
for their users, most of our communication is poorly secured in
transit, with weaknesses in the cryptographic setup and especially
in the choice of authentication mechanisms. We present a list of
actionable changes to improve the situation."
symp2016,Killed by Proxy:  Analyzing Client-end TLS Interception Software,"To filter SSL/TLS-protected traffic, some antivirus
and parental-control applications interpose a TLS proxy in the
middle of the host’s communications. We set out to analyze such
proxies as there are known problems in other (more matured)
TLS processing engines, such as browsers and common TLS
libraries. Compared to regular proxies, client-end TLS proxies
impose several unique constraints, and must be analyzed for
additional attack vectors; e.g., proxies may trust their own root
certificates for externally-delivered content and rely on a custom
trusted CA store (bypassing OS/browser stores). Covering existing
and new attack vectors, we design an integrated framework to
analyze such client-end TLS proxies. Using the framework, we
perform a thorough analysis of eight antivirus and four parental-
control applications for Windows that act as TLS proxies, along
with two additional products that only import a root certificate.
Our systematic analysis uncovered that several of these tools
severely affect TLS security on their host machines. In particular,
we found that four products are vulnerable to full server
impersonation under an active man-in-the-middle (MITM) attack
out-of-the-box, and two more if TLS filtering is enabled. Several
of these tools also mislead browsers into believing that a TLS
connection is more secure than it actually is, by e.g., artificially
upgrading a server’s TLS version at the client. Our work is
intended to highlight new risks introduced by TLS interception
tools, which are possibly used by millions of users."
symp2016,SIBRA:  Scalable Internet Bandwidth Reservation Architecture,"This paper proposes a Scalable Internet Bandwidth
Reservation Architecture (SIBRA) as a new approach against
DDoS attacks, which, until now, continue to be a menace on
today’s Internet. SIBRA provides scalable inter-domain resource
allocations and botnet-size independence, an important property to
realize why previous defense approaches are insufficient. Botnet-
size independence enables two end hosts to set up communication
regardless of the size of distributed botnets in any Autonomous
System in the Internet. SIBRA thus ends the arms race between
DDoS attackers and defenders. Furthermore, SIBRA is based on
purely stateless operations for reservation renewal, flow monitor-
ing, and policing, resulting in highly efficient router operation,
which is demonstrated with a full implementation. Finally, SIBRA
supports Dynamic Interdomain Leased Lines (DILLs), offering
new business opportunities for ISPs."
symp2016,Don’t Forget to Lock the Back Door!  A Characterization of IPv6 Network Security Policy,"There is growing operational awareness of the
challenges in securely operating IPv6 networks. Through a
measurement study of 520,000 dual-stack servers and 25,000
dual-stack routers, we examine the extent to which security
policy codified in IPv4 has also been deployed in IPv6. We
find several high-value target applications with a comparatively
open security policy in IPv6 including: (i) SSH, Telnet, SNMP,
are more than twice as open on routers in IPv6 as they are
in IPv4; (ii) nearly half of routers with BGP open were only
open in IPv6; and (iii) in the server dataset, SNMP was twice
as open in IPv6 as in IPv4. We conduct a detailed study
of where port blocking policy is being applied and find that
protocol openness discrepancies are consistent within network
boundaries, suggesting a systemic failure in organizations to
deploy consistent security policy. We successfully communicate
our findings with twelve network operators and all twelve confirm
that the relative openness was unintentional. Ten of the twelve
immediately moved to deploy a congruent IPv6 security policy,
reflecting real operational concern. Finally, we revisit the belief
that the security impact of this comparative openness in IPv6 is
mitigated by the infeasibility of IPv6 network-wide scanning—we
find that, for both of our datasets, host addressing practices make
discovering these high-value hosts feasible by scanning alone.
To help operators accurately measure their own IPv6 security
posture, we make our probing system publicly available."
symp2016,Attacking the Network Time Protocol,"We explore the risk that network attackers can
exploit unauthenticated Network Time Protocol (NTP) traffic to
alter the time on client systems. We first discuss how an on-
path attacker, that hijacks traffic to an NTP server, can quickly
shift time on the server’s clients. Then, we present an extremely
low-rate (single packet) denial-of-service attack that an off-path
attacker, located anywhere on the network, can use to disable
NTP clock synchronization on a client. Next, we show how
an off-path attacker can exploit IPv4 packet fragmentation to
dramatically shift time on a client. We discuss the implications
of these attacks on other core Internet protocols, quantify their
attack surface using Internet measurements, and suggest a few
simple countermeasures that can improve the security of NTP."
symp2016,SPIFFY:  Inducing Cost-Detectability Tradeoffs for Persistent Link-Flooding Attacks,"We have recently witnessed the real life demonstra-
tion of link-flooding attacks—DDoS attacks that target the core of
the Internet that can cause significant damage while remaining
undetected. Because these attacks use traffic patterns that are
indistinguishable from legitimate TCP-like flows, they can be
persistent and cause long-term traffic disruption. Existing DDoS
defenses that rely on detecting flow deviations from normal TCP
traffic patterns cannot work in this case. Given the low cost of
launching such attacks and their indistinguishability, we argue
that any countermeasure must fundamentally tackle the root
cause of the problem: either force attackers to increase their costs,
or barring that, force attack traffic to become distinguishable
from legitimate traffic. Our key insight is that to tackle this root
cause it is sufficient to perform a rate change test, where we
temporarily increase the effective bandwidth of the bottlenecked
core link and observe the response. Attacks by cost-sensitive
adversaries who try to fully utilize the bots’ upstream bandwidth
will be detected since they will be unable to demonstrably
increase throughput after bandwidth expansion. Alternatively,
adversaries are forced to increase costs by having to mimic
legitimate clients’ traffic patterns to avoid detection. We design
a software-defined network (SDN) based system called SPIFFY
that addresses key practical challenges in turning this high-level
idea into a concrete defense mechanism, and provide a practical
solution to force a tradeoff between cost vs. detectability for link-
flooding attacks. We develop fast traffic-engineering algorithms
to achieve effective bandwidth expansion and suggest scalable
monitoring algorithms for tracking the change in traffic-source
behaviors. We demonstrate the effectiveness of SPIFFY using
a real SDN testbed and large-scale packet-level and flow-level
simulations."
symp2016,CrossFire: An Analysis of Firefox Extension-Reuse Vulnerabilities,"Extension architectures of popular web browsers
have been carefully studied by the research community; however,
the security impact of interactions between different extensions
installed on a given system has received comparatively little
attention. In this paper, we consider the impact of the lack of isola-
tion between traditional Firefox browser extensions, and identify
a novel extension-reuse vulnerability that allows adversaries
to launch stealthy attacks against users. This attack leverages
capability leaks from legitimate extensions to avoid the inclusion
of security-sensitive API calls within the malicious extension itself,
rendering extensions that use this technique difficult to detect
through the manual vetting process that underpins the security
of the Firefox extension ecosystem.

We then present CROSSFIRE, a lightweight static analyzer to
detect instances of extension-reuse vulnerabilities. CROSSFIRE
uses a multi-stage static analysis to efficiently identify potential
capability leaks in vulnerable, benign extensions. If a suspected
vulnerability is identified, CROSSFIRE then produces a proof-of-
concept exploit instance – or, alternatively, an exploit template
that can be adapted to rapidly craft a working attack that
validates the vulnerability.

To ascertain the prevalence of extension-reuse vulnerabilities,
we performed a detailed analysis of the top 10 Firefox extensions,
and ran further experiments on a random sample drawn from
the top 2,000. The results indicate that popular extensions,
downloaded by millions of users, contain numerous exploitable
extension-reuse vulnerabilities. A case study also provides anecdo-
tal evidence that malicious extensions exploiting extension-reuse
vulnerabilities are indeed effective at cloaking themselves from
extension vetters."
symp2016,It’s Free for a Reason: Exploring the Ecosystem of Free Live Streaming Services,"Recent years have seen extensive growth of services
enabling free broadcasts of live streams on the Web. Free live
streaming (FLIS) services attract millions of viewers and make
heavy use of deceptive advertisements. Despite the immense
popularity of these services, little is known about the parties
that facilitate it and maintain webpages to index links for free
viewership.

This paper presents a comprehensive analysis of the FLIS
ecosystem by mapping all parties involved in the anonymous
broadcast of live streams, discovering their modus operandi,
and quantifying the consequences for common Internet users
who utilize these services. We develop an infrastructure that
enables us to perform more than 850,000 visits by identifying
5,685 free live streaming domains, and analyze more than 1
Terabyte of traffic to map the parties that constitute the FLIS
ecosystem. On the one hand, our analysis reveals that users of
FLIS websites are generally exposed to deceptive advertisements,
malware, malicious browser extensions, and fraudulent scams.
On the other hand, we find that FLIS parties are often reported
for copyright violations and host their infrastructure predomi-
nantly in Europe and Belize. At the same time, we encounter
substandard advertisement set-ups by the FLIS parties, along
with potential trademark infringements through the abuse of
domain names and logos of popular TV channels.

Given the magnitude of the discovered abuse, we engineer
features that characterize FLIS pages and build a classifier to
identify FLIS pages with high accuracy and low false positives,
in an effort to help human analysts identify malicious services
and, whenever appropriate, initiate content-takedown requests."
symp2016,Attack Patterns for Black-Box Security Testing of Multi-Party Web Applications,"The advent of Software-as-a-Service (SaaS) has led
to the development of multi-party web applications (MPWAs).
MPWAs rely on core trusted third-party systems (e.g., payment
servers, identity providers) and protocols such as Cashier-as-a-
Service (CaaS), Single Sign-On (SSO) to deliver business services
to users. Motivated by the large number of attacks discovered
against MPWAs and by the lack of a single general-purpose
application-agnostic technique to support their discovery, we
propose an automatic technique based on attack patterns for
black-box, security testing of MPWAs. Our approach stems from
the observation that attacks against popular MPWAs share a
number of similarities, even if the underlying protocols and
services are different. In this paper, we target six different
replay attacks, a login CSRF attack and a persistent XSS
attack. Firstly, we propose a methodology in which security
experts can create attack patterns from known attacks. Secondly,
we present a security testing framework that leverages attack
patterns to automatically generate test cases for testing the
security of MPWAs. We implemented our ideas on top of OWASP
ZAP (a popular, open-source penetration testing tool), created
seven attack patterns that correspond to thirteen prominent
attacks from the literature and discovered twenty one previously
unknown vulnerabilities in prominent MPWAs (e.g., twitter.com,
developer.linkedin.com, pinterest.com), including MPWAs that do
not belong to SSO and CaaS families."
